,tweet_id,prediction_raw,prediction_class
58,705402919907160064,0.7067174,1.0
59,940650463518531584,0.58268476,1.0
60,961944186793615361,0.6803377,1.0
61,925243219125964800,0.55634737,1.0
62,1020489689525047296,0.7674044,1.0
63,1052748343582097408,0.4611523,0.0
0,1013117542351728641,0.31293356,0.0
1,1039958977516396546,0.023402877,0.0
2,1068539361384456194,0.47756594,0.0
3,936334018294972422,0.079713166,0.0
4,1046177624484139010,0.38472074,0.0
5,998534467676528640,0.5456215,1.0
6,1010326920909729802,0.5991253,1.0
7,1044594482736508929,0.7074723,1.0
8,1052366256626642951,0.51603204,1.0
9,1052251308672077824,0.7134262,1.0
10,1012045815739764737,0.59079623,1.0
11,933071720814018560,0.14174989,0.0
12,1011634508699971585,0.40906048,0.0
13,1077274292818202625,0.28329355,0.0
14,1076196754104639490,0.06671987,0.0
15,1029083188960870400,0.28080627,0.0
16,1022501987915628544,0.7110336,1.0
17,1036682949792620545,0.40496278,0.0
18,1076847711721345024,0.5699687,1.0
19,1011387460591521792,0.0450253,0.0
20,1008035359995899904,0.50485015,1.0
21,960622355948204032,0.06173504,0.0
22,989191117026611200,0.5018266,1.0
23,978015552638767109,0.13805139,0.0
24,966810075997396993,0.9648961,1.0
25,968176121777881088,0.5239561,1.0
26,1023339692098379776,0.6344638,1.0
27,1009488356319907841,0.14129521,0.0
28,982105405613424640,0.8167356,1.0
29,943152659099475969,0.17083701,0.0
30,1055974546388348928,0.3590057,0.0
31,938843268808413185,0.46876773,0.0
32,950859595030855685,0.68035716,1.0
33,960191092393234437,0.47927925,0.0
34,1050205199292280832,0.07516706,0.0
35,1055271831744049152,0.20043206,0.0
36,936290849138364416,0.5245958,1.0
37,1012676530227605510,0.7630332,1.0
38,1023292365950279682,0.5671946,1.0
39,958527157365600256,0.13340084,0.0
40,958499164395991041,0.3556469,0.0
41,1054454297289617408,0.1376674,0.0
42,1006103629428940801,0.20633031,0.0
43,1055213892127916036,0.6925651,1.0
44,969592154283749377,0.6765913,1.0
45,1010585434932502529,0.062123466,0.0
46,1005478874031902722,0.5322492,1.0
47,1053188441960341504,0.3081565,0.0
48,1057014964135882753,0.38600066,0.0
49,957752489578848256,0.6069552,1.0
50,926950141457719296,0.61359537,1.0
51,1050059977136726016,0.63016087,1.0
52,1022930526225801217,0.51953876,1.0
53,999636800623833088,0.92963654,1.0
54,960645264821297152,0.24095425,0.0
55,831899356206866433,0.47940645,0.0
56,1052382176690561024,0.46092924,0.0
57,936618127491604481,0.32753968,0.0
58,999759149583028226,0.7969703,1.0
59,942865106161094656,0.23671982,0.0
60,1038470170774315008,0.47889614,0.0
61,1074324449774714881,0.77243054,1.0
62,1026281757035909120,0.8159049,1.0
63,960869413741350914,0.36178583,0.0
0,619574162747707392,0.14303288,0.0
1,744623059408035840,0.77250177,1.0
2,926189423393255424,0.5074637,1.0
3,273888387952418816,0.49778765,0.0
4,1068291466261397505,0.69785625,1.0
5,1072497064439894016,0.627007,1.0
6,927690353918074886,0.110363215,0.0
7,260848573564989442,0.5002572,1.0
8,986263760070471680,0.14285257,0.0
9,890762111483346944,0.85447115,1.0
10,347368558411538433,0.714032,1.0
11,457217001769799681,0.26986608,0.0
12,420291193679781888,0.73998976,1.0
13,439081388864962561,0.20409802,0.0
14,498105491973632000,0.7045771,1.0
15,824369975871815685,0.531951,1.0
16,1022860493059497986,0.50996053,1.0
17,779384748259020800,0.36478537,0.0
18,964282234667663361,0.43605128,0.0
19,1012006921920864257,0.4475579,0.0
20,912734283500056580,0.37850332,0.0
21,884895243111452674,0.054208104,0.0
22,1007373062675816448,0.050899178,0.0
23,367386818204819456,0.27487114,0.0
24,943189647680827392,0.5682691,1.0
25,246756486716481536,0.80288804,1.0
26,1078484939715289088,0.08188818,0.0
27,1000922809239994369,0.78728807,1.0
28,781884060696088577,0.5286634,1.0
29,843558077588787201,0.4034977,0.0
30,492095920217944064,0.1251375,0.0
31,1058842757194670080,0.53617775,1.0
32,835655634804580353,0.49416506,0.0
33,1013804853406130181,0.31175673,0.0
34,915703566618292224,0.24586837,0.0
35,860143008800440321,0.39479154,0.0
36,923638765373009920,0.52991617,1.0
37,354641394184372224,0.50117546,1.0
38,424232661239205888,0.12687027,0.0
39,956999347757047809,0.852944,1.0
40,984542679492190209,0.8930606,1.0
41,1064328844537020416,0.81852996,1.0
42,329982673437212673,0.9127743,1.0
43,936358429647622144,0.23849387,0.0
44,943147115341107200,0.15137385,0.0
45,988780597937164288,0.08178762,0.0
46,1057969275749703682,0.38949037,0.0
47,993455854824370177,0.69455767,1.0
48,918964103959449600,0.05421082,0.0
49,962127154380181505,0.26165187,0.0
50,922781016229597184,0.2985408,0.0
51,931585730077446150,0.9469694,1.0
52,648610698566602752,0.86455643,1.0
53,254291113651867649,0.7102108,1.0
54,877954829242388481,0.25823683,0.0
55,257485832213106688,0.17419562,0.0
56,1072258844645048328,0.3045772,0.0
57,248520751907483648,0.91519004,1.0
58,1056568776177737735,0.3467712,0.0
59,1053777316218724352,0.828176,1.0
60,844559152898883584,0.633631,1.0
61,648891777655681024,0.6765291,1.0
62,953775686304530433,0.8647448,1.0
63,1004066385713094656,0.39839706,0.0
0,942794177766723584,0.07126286,0.0
1,1030520774413697024,0.47553205,0.0
2,1048680404096569345,0.08617095,0.0
3,1045687466399846400,0.39396667,0.0
4,1053374807666900992,0.973335,1.0
5,1062393214823481345,0.36569056,0.0
6,1015384402510188544,0.5800286,1.0
7,926172919453159424,0.40165085,0.0
8,1052835554927276032,0.38482514,0.0
9,1029502982377930752,0.9704268,1.0
10,1027255436829896704,0.41833144,0.0
11,962874651193020416,0.8435048,1.0
12,1004941902297337858,0.67656815,1.0
13,885241586975739904,0.47856086,0.0
14,930176769981911040,0.37073904,0.0
15,1050059541998579712,0.31119275,0.0
16,1076191716024176641,0.28972933,0.0
17,949398409676558336,0.2351229,0.0
18,979146122605117444,0.4086092,0.0
19,954886877332623360,0.47687712,0.0
20,1075471153534251009,0.50064933,1.0
21,1004126587292405760,0.5909938,1.0
22,947482484568150016,0.7909522,1.0
23,1028316211321483264,0.65804935,1.0
24,976844169405763585,0.3076831,0.0
25,1009412430181564416,0.2102065,0.0
26,1009471677657440258,0.61668044,1.0
27,1022467316007817217,0.6558742,1.0
28,913491059795283969,0.5491392,1.0
29,1073299013061857280,0.5892152,1.0
30,1034749623724859392,0.61910015,1.0
31,980429651104452608,0.35065138,0.0
32,957756604786475008,0.03856691,0.0
33,1030479885725184001,0.2672097,0.0
34,958526545462689792,0.27941364,0.0
35,958546085177450496,0.92946875,1.0
36,1007367453658103809,0.22711085,0.0
37,195671897193709568,0.14981337,0.0
38,993580892135280642,0.58784276,1.0
39,931625939754213376,0.9703809,1.0
40,1004445789957918720,0.13225159,0.0
41,1037504249674907648,0.2838856,0.0
42,1051491011871080448,0.37153536,0.0
43,1051375357184626688,0.8055076,1.0
44,1054803196009373698,0.06859784,0.0
45,1039917064767647746,0.6712498,1.0
46,962119296884314112,0.8309078,1.0
47,1053088270651981824,0.6631322,1.0
48,1004769960827244545,0.7448012,1.0
49,1069735549420888066,0.7876572,1.0
50,942145815157596161,0.47501546,0.0
51,902229991995396096,0.047064263,0.0
52,1054345538299138048,0.33210728,0.0
53,1059779134614921221,0.48389438,0.0
54,1076527993915363328,0.36605558,0.0
55,961291028694294528,0.36326066,0.0
56,1032084931219005441,0.9139543,1.0
57,986330990472769536,0.54385775,1.0
58,1044598839003369472,0.4478618,0.0
59,1076256317986226177,0.048489686,0.0
60,1030471252186734593,0.22858725,0.0
61,926265950671917056,0.42407075,0.0
62,1059832278141026304,0.40247965,0.0
63,847243788242178050,0.566584,1.0
0,1031643020997799937,0.69014186,1.0
1,1017172907582197760,0.40235788,0.0
2,1058117671810674689,0.31529623,0.0
3,930535213964382209,0.9577408,1.0
4,955833218686685186,0.5124707,1.0
5,1008846821286805504,0.3450124,0.0
6,977583390269542401,0.5509118,1.0
7,1076486860422201344,0.095834725,0.0
8,1011254869049692160,0.07731344,0.0
9,1017497575925145601,0.2863221,0.0
10,958537333774659584,0.28824446,0.0
11,1055602392278941696,0.14500663,0.0
12,991393308890009601,0.5944856,1.0
13,1060250199774429190,0.60070014,1.0
14,1079930165017292801,0.41746706,0.0
15,955604112271446021,0.42522782,0.0
16,965640067694891010,0.22772092,0.0
17,948551115150372865,0.66992265,1.0
18,1035185200286691329,0.08212652,0.0
19,1069810734060584960,0.06222512,0.0
20,1009798142789849089,0.044458,0.0
21,1008277408028463104,0.93806976,1.0
22,1019277872572391424,0.03283477,0.0
23,928706915772915715,0.11747174,0.0
24,1074840704076079107,0.26115286,0.0
25,1071937324831907841,0.083472855,0.0
26,1036876532575133698,0.09495767,0.0
27,1035531075152314369,0.053580504,0.0
28,1051912006499008512,0.45293862,0.0
29,1051472518568128512,0.11817785,0.0
30,1054900785866137601,0.18819745,0.0
31,1001560160643493889,0.9428774,1.0
32,1046892277765984260,0.82156116,1.0
33,1064911245956927488,0.21542756,0.0
34,1034824165256257536,0.82366943,1.0
35,985319875118710784,0.07588583,0.0
36,935903036458889216,0.45678225,0.0
37,1008091959272058880,0.46253073,0.0
38,1056547233833857029,0.2605887,0.0
39,1057049101009936385,0.13334782,0.0
40,1054398446860488704,0.26213002,0.0
41,1019285544868700160,0.119344234,0.0
42,987006718407258112,0.58421165,1.0
43,1052604177849831424,0.5753895,1.0
44,1037379129056915461,0.2608839,0.0
45,1038826616384827392,0.37665564,0.0
46,1013819856922251266,0.04898574,0.0
47,1037355750794911745,0.14290437,0.0
48,986341332951142401,0.30627686,0.0
49,987439160125353984,0.17506446,0.0
50,1058019936696590336,0.10621414,0.0
51,993537835025264640,0.29852626,0.0
52,1057742560351961088,0.2101405,0.0
53,1019629901190778886,0.75193495,1.0
54,944968637001142273,0.57576585,1.0
55,1053022165505908736,0.24154857,0.0
56,954168614793314304,0.5515719,1.0
57,1026525721953480706,0.7385983,1.0
58,1008698950960992256,0.08371227,0.0
59,1021771030442983424,0.9528769,1.0
60,983555237679108096,0.28571355,0.0
61,1027154404196212736,0.11327096,0.0
62,981200337204805634,0.6839815,1.0
63,1053049792937349120,0.051042937,0.0
0,817465100307222528,0.20604165,0.0
1,1034533764209287169,0.35966444,0.0
2,803731262515003393,0.08851128,0.0
3,1017826668159950848,0.9075447,1.0
4,971913466960375809,0.8608517,1.0
5,1041057966810652672,0.10989894,0.0
6,999696315268452353,0.6974546,1.0
7,1032386055968710657,0.16595909,0.0
8,771465614548344833,0.767591,1.0
9,911651412488196097,0.03892108,0.0
10,477849814206410752,0.9077654,1.0
11,845431723156520960,0.24126054,0.0
12,985941182701363200,0.95271564,1.0
13,1048385969374814209,0.59726554,1.0
14,1074743397360037889,0.12693249,0.0
15,1079902149255913473,0.22097105,0.0
16,1013164119749529600,0.15061168,0.0
17,988788145205346304,0.19610333,0.0
18,930420836443541504,0.25052005,0.0
19,866650072477564929,0.07888509,0.0
20,945327205843984387,0.11160915,0.0
21,677926214095376385,0.5002053,1.0
22,1049412332164706305,0.6840365,1.0
23,926518843643744258,0.19888511,0.0
24,956194508500340736,0.4242489,0.0
25,941319811019223040,0.249021,0.0
26,925423949529436161,0.62212044,1.0
27,992194423617458177,0.9706641,1.0
28,938525674012401666,0.56567544,1.0
29,935859641728331778,0.27222958,0.0
30,939947850170953728,0.19471341,0.0
31,1054805100131168259,0.5311463,1.0
32,842446310653460480,0.6434754,1.0
33,1052338243218231297,0.10397715,0.0
34,1023335137608650753,0.7633224,1.0
35,580076608297525248,0.53844345,1.0
36,923581937930919936,0.28810996,0.0
37,973937181864669191,0.94342905,1.0
38,943181642079850498,0.57470655,1.0
39,839884706049056769,0.13284822,0.0
40,423094791497216000,0.34749025,0.0
41,984435810228473860,0.4949434,0.0
42,946160767434412032,0.63547015,1.0
43,979157161254277120,0.10537929,0.0
44,963095107619696640,0.21499598,0.0
45,794234782116761600,0.44373524,0.0
46,563379406362902528,0.07925738,0.0
47,1030087841030828032,0.7168528,1.0
48,931185621120536576,0.2433377,0.0
49,1055498521049059328,0.80077744,1.0
50,12653356470,0.6025256,1.0
51,1057688113420660736,0.03492074,0.0
52,941674890637258752,0.77422,1.0
53,1029136355866144768,0.77413803,1.0
54,956525578273935361,0.32321295,0.0
55,1055507048052543489,0.9425486,1.0
56,1039600931959189504,0.6661288,1.0
57,1027182176041926657,0.41234428,0.0
58,469216472754311169,0.51958984,1.0
59,1038557818687840258,0.06562225,0.0
60,819609201022562304,0.121734776,0.0
61,533319231551832065,0.312047,0.0
62,811715159920115712,0.5051308,1.0
63,1075918600463155203,0.30712432,0.0
0,1002717563980337158,0.9466691,1.0
1,980905187064844288,0.44979656,0.0
2,405335165607477250,0.59905106,1.0
3,948076271187177473,0.30059838,0.0
4,1035390135645470720,0.57674694,1.0
5,10190207710,0.9712947,1.0
6,968496659025022977,0.9777868,1.0
7,199833914586578945,0.726515,1.0
8,888007623160811523,0.41780594,0.0
9,962360367409258496,0.09232513,0.0
10,925464282950766592,0.7584694,1.0
11,827219699603742721,0.30794474,0.0
12,1012825879746052096,0.7562079,1.0
13,692071514125004800,0.35868713,0.0
14,686215883342123008,0.17316031,0.0
15,1009126648992673797,0.9426149,1.0
16,694996551635197954,0.9448548,1.0
17,454306727740325888,0.43810534,0.0
18,897922590223851522,0.77885956,1.0
19,540973954546929666,0.9506791,1.0
20,22276505187,0.17930329,0.0
21,44762375458537472,0.101003364,0.0
22,921745395910348801,0.9207531,1.0
23,1061066584427384832,0.4854752,0.0
24,1052260118228819968,0.89090204,1.0
25,464041787225432067,0.19904679,0.0
26,969369863033622528,0.74883723,1.0
27,375681054859730944,0.84820426,1.0
28,1016771448613101569,0.6500981,1.0
29,578576406327738368,0.57288617,1.0
30,765968480315113472,0.93625855,1.0
31,912146282390712321,0.017603409,0.0
32,1076453189338177536,0.53514725,1.0
33,580042787153924096,0.1144851,0.0
34,845015652054249472,0.8772994,1.0
35,939231757206982656,0.89319986,1.0
36,915777518854123520,0.60344476,1.0
37,844386067805585409,0.72468394,1.0
38,1058150993848909824,0.58909196,1.0
39,740307672826810368,0.8660687,1.0
40,887358646648221696,0.064593956,0.0
41,877641868493938688,0.26134562,0.0
42,1057077878553280512,0.37509835,0.0
43,935909219768979456,0.35086653,0.0
44,880130447891611649,0.5801974,1.0
45,1031269015954628610,0.67701256,1.0
46,927705275611705344,0.5424832,1.0
47,956809459833057280,0.7608054,1.0
48,1011981023423262720,0.5861029,1.0
49,1057441495479971840,0.36434186,0.0
50,879476228931145729,0.8842393,1.0
51,215122925152514049,0.8828564,1.0
52,1042770740326608897,0.6262456,1.0
53,920017881210875904,0.7272873,1.0
54,1001237991321415685,0.19808446,0.0
55,786278363014901760,0.53034073,1.0
56,958533630208299008,0.4134847,0.0
57,928288080980774913,0.42597315,0.0
58,10853934659,0.85312784,1.0
59,904836655735037952,0.49600962,0.0
60,1076113060551708672,0.08032113,0.0
61,502108236661944321,0.120831974,0.0
62,528991220711043072,0.2557147,0.0
63,562697319200858112,0.15450826,0.0
0,945055734235987968,0.8397052,1.0
1,988538126539862018,0.43460736,0.0
2,1031968853339856897,0.24121793,0.0
3,1009576907728441344,0.43445814,0.0
4,1009055725031706624,0.26251155,0.0
5,1042128297377660928,0.84795386,1.0
6,1020138219940139009,0.29677135,0.0
7,960983224963956736,0.34849158,0.0
8,1060548220508610562,0.512526,1.0
9,1055828478866661376,0.030794295,0.0
10,1051159907292962816,0.043944206,0.0
11,963893535748579329,0.15722397,0.0
12,1019315352298246145,0.6727436,1.0
13,1019010368415457281,0.8763211,1.0
14,941689837098283008,0.55497056,1.0
15,978726440563871746,0.23980448,0.0
16,986317341679149056,0.64511305,1.0
17,1050063980092383239,0.39524925,0.0
18,1074501095374905350,0.11614226,0.0
19,1009491964230762496,0.04418208,0.0
20,1032326741644193792,0.36590284,0.0
21,1072585864197390338,0.037459914,0.0
22,1001825198352621568,0.39166802,0.0
23,931568365507723265,0.66744775,1.0
24,931274081307049984,0.2971466,0.0
25,1041753492531159040,0.5448925,1.0
26,942107123437236225,0.75857323,1.0
27,991414963683057664,0.19660152,0.0
28,1046463258847252480,0.49950922,0.0
29,1005145855089881090,0.9080533,1.0
30,1037403740435869697,0.93785673,1.0
31,966529355210878976,0.48053938,0.0
32,999748962826575872,0.93198544,1.0
33,1016089654695727105,0.71826595,1.0
34,1061123244541919232,0.09160605,0.0
35,996352197943353346,0.3453196,0.0
36,1050093527408005120,0.11562134,0.0
37,1080842487852384259,0.041521896,0.0
38,990667951836549120,0.14254312,0.0
39,1024722792418299905,0.9566367,1.0
40,1009111062371692544,0.077590525,0.0
41,958527106094333952,0.16613123,0.0
42,1008081950387658752,0.12669657,0.0
43,1032426191599194115,0.56853247,1.0
44,994308472480129028,0.17947459,0.0
45,1043875053329436673,0.11188527,0.0
46,1079084022196854789,0.24410267,0.0
47,1009566572321665024,0.7775141,1.0
48,1038992356572377089,0.6094774,1.0
49,972547638787805187,0.25405952,0.0
50,962521957337092096,0.30054384,0.0
51,934512013992013824,0.06894909,0.0
52,938424526936911872,0.7272088,1.0
53,1012342867929559040,0.36604807,0.0
54,989281691960307712,0.30215538,0.0
55,1051895763171794947,0.24218348,0.0
56,1001120402079473665,0.7941653,1.0
57,936689507658817536,0.14970037,0.0
58,990997108256858119,0.9263844,1.0
59,1019013077814140928,0.07869092,0.0
60,960898147324256256,0.6961016,1.0
61,973232282822758406,0.39811334,0.0
62,1059946278509924354,0.04556339,0.0
63,1073926497990307840,0.4607823,0.0
0,165514966642868225,0.85362077,1.0
1,880071751727763457,0.10215698,0.0
2,816676594148380673,0.6125891,1.0
3,921844040391413760,0.3564299,0.0
4,246698806165512195,0.82206947,1.0
5,1073036603612938240,0.6520009,1.0
6,919232911911636993,0.9069713,1.0
7,1010627232199593984,0.8383519,1.0
8,937050706758029314,0.8270763,1.0
9,648946360117542912,0.67845106,1.0
10,925450026498785280,0.8418213,1.0
11,903409871814406144,0.4754353,0.0
12,859087927661514752,0.607695,1.0
13,7726448510,0.9135483,1.0
14,517373092470226944,0.71781504,1.0
15,1054862252585684992,0.2588357,0.0
16,349534222454763522,0.23678829,0.0
17,76739168423772160,0.31805977,0.0
18,885191783759699968,0.06805275,0.0
19,408305082837381120,0.80821955,1.0
20,752602966385893376,0.5413925,1.0
21,611587943854006272,0.9055365,1.0
22,857371633358704640,0.46832472,0.0
23,454374074995970048,0.9665002,1.0
24,842096498498240512,0.12028353,0.0
25,1007693225086205952,0.5361079,1.0
26,902241024059301889,0.6266874,1.0
27,2778629964,0.7289989,1.0
28,836229234725117956,0.60355526,1.0
29,1039620489344376833,0.5274046,1.0
30,998962303130374144,0.5959168,1.0
31,428215937356279808,0.9575161,1.0
32,1045681249006825473,0.42143226,0.0
33,837675793744609280,0.7675742,1.0
34,717834134329102345,0.9911145,1.0
35,712800539956879361,0.64944005,1.0
36,1059608484151406592,0.38471982,0.0
37,1040635817478299648,0.655399,1.0
38,889926065530994688,0.29710224,0.0
39,1058482146082353153,0.43842745,0.0
40,708370374224809984,0.7419598,1.0
41,454667188046012416,0.11484636,0.0
42,855154950355259392,0.9155909,1.0
43,148813268402712576,0.6357413,1.0
44,845316086946025473,0.37587544,0.0
45,905582785917849600,0.9551423,1.0
46,775725778528899072,0.94565237,1.0
47,984914151293284353,0.31618598,0.0
48,913762870164361218,0.8381893,1.0
49,557724073107947522,0.70630294,1.0
50,1079372135280402433,0.19741331,0.0
51,918840545992167425,0.17927377,0.0
52,1032619273875730432,0.31141245,0.0
53,847086187345010688,0.24119312,0.0
54,346733721665286144,0.8894231,1.0
55,927943878363287552,0.3341026,0.0
56,817098214717399041,0.041389443,0.0
57,842088204132077568,0.8013336,1.0
58,912492368225538048,0.456376,0.0
59,1065690663549726720,0.51319563,1.0
60,897178172432801792,0.31050232,0.0
61,222795414733205505,0.9935226,1.0
62,1009921487787249666,0.7453713,1.0
63,137400167056945152,0.62350965,1.0
0,1066685218042597376,0.2048942,0.0
1,1078086607339700224,0.13308166,0.0
2,1058511474832871424,0.07877897,0.0
3,1055998390897532928,0.45489132,0.0
4,1079451744680079360,0.56213737,1.0
5,1033871173300445187,0.95607024,1.0
6,961184676869160961,0.86623514,1.0
7,969006810140237824,0.5344462,1.0
8,1020404694374592513,0.20015942,0.0
9,1009437210171633665,0.22761507,0.0
10,980978703235624960,0.23923689,0.0
11,953716732060950529,0.3278033,0.0
12,988262554504912897,0.31091508,0.0
13,1037087832232407041,0.34215966,0.0
14,1053437745874518016,0.29458812,0.0
15,1056241770986684416,0.34107953,0.0
16,1009163537443409921,0.14340222,0.0
17,1050753812493819904,0.056164183,0.0
18,1058520383253569538,0.29381415,0.0
19,1055187348542156800,0.8431375,1.0
20,1027677682274713600,0.18953694,0.0
21,948550653227552768,0.3387766,0.0
22,1010255260944826368,0.4426026,0.0
23,1013773698061479937,0.24695314,0.0
24,1006223871039692801,0.092639394,0.0
25,1050359537709002754,0.10898468,0.0
26,1006032921805967361,0.16917652,0.0
27,1054924661941628928,0.7502765,1.0
28,1057109707515666432,0.21230434,0.0
29,1004891752728350722,0.22547747,0.0
30,1042638237347536897,0.13957517,0.0
31,942757013221773313,0.119068176,0.0
32,959598595866578946,0.68133014,1.0
33,1034503517015351302,0.13280945,0.0
34,1047547726496509953,0.17594953,0.0
35,936804752653926400,0.16033517,0.0
36,1034580386314178560,0.12626556,0.0
37,1039219457984360448,0.19298562,0.0
38,943191997698990081,0.08524553,0.0
39,1029434817065246720,0.117436424,0.0
40,1029475590389166080,0.16810375,0.0
41,1078036909170003968,0.38011125,0.0
42,1050947058943836161,0.05587772,0.0
43,1058520129598906368,0.040025193,0.0
44,1024270090840276993,0.056141403,0.0
45,946435354403381248,0.2669968,0.0
46,1047967189242929157,0.21523795,0.0
47,947123434412265473,0.5865246,1.0
48,1051842643876085760,0.7046813,1.0
49,982313506589593600,0.59991485,1.0
50,967265461996941312,0.029491697,0.0
51,1017131392654888960,0.27405494,0.0
52,954462251762806789,0.043454792,0.0
53,1036914305323560960,0.08528971,0.0
54,979196046315270144,0.79714495,1.0
55,1050106130490421249,0.95449764,1.0
56,977536095817814016,0.49586806,0.0
57,1053088537812389888,0.53756344,1.0
58,966340411802505216,0.034587793,0.0
59,1017041462020714502,0.68811816,1.0
60,1072558684495060992,0.15656832,0.0
61,1048620768165330945,0.7695301,1.0
62,1029430805611700224,0.14847833,0.0
63,1054049552154583040,0.19084096,0.0
0,935909605296746498,0.28561175,0.0
1,1057057441458851840,0.38130653,0.0
2,831600504224481281,0.68393904,1.0
3,959924161438273537,0.78206396,1.0
4,883403959989227520,0.5745236,1.0
5,911728671785754624,0.30269486,0.0
6,253321515049836546,0.859499,1.0
7,221259894316208128,0.7300921,1.0
8,880439101215911936,0.12201842,0.0
9,911244739080589312,0.58715713,1.0
10,235833156912173056,0.9741368,1.0
11,431884935108898816,0.21505982,0.0
12,657207429726388224,0.43338263,0.0
13,859540292944486404,0.9257063,1.0
14,988561641322119168,0.94515663,1.0
15,802557540131307521,0.9326795,1.0
16,473483691810111488,0.3804712,0.0
17,251059606112071680,0.98315156,1.0
18,347333279520788480,0.93294007,1.0
19,232519651211493377,0.8592973,1.0
20,914097507604471808,0.14838053,0.0
21,942713214529359872,0.5516023,1.0
22,780897748140847105,0.6502759,1.0
23,913844102353039360,0.360046,0.0
24,956996119116107781,0.33242548,0.0
25,253665314389237760,0.49640706,0.0
26,932458960719896577,0.4983464,0.0
27,878687602622255104,0.8284353,1.0
28,24676611871,0.8999626,1.0
29,926226162979782656,0.20548387,0.0
30,566340351523164160,0.76210284,1.0
31,957638691362693120,0.14046572,0.0
32,806925418641162240,0.53829134,1.0
33,963191397493944322,0.118386425,0.0
34,930094696994615296,0.71350473,1.0
35,859138795597418496,0.83560395,1.0
36,935871758820880384,0.37970194,0.0
37,510440318685429760,0.8465801,1.0
38,859180645934870529,0.8162651,1.0
39,931197320028479488,0.08286066,0.0
40,10834033536,0.18204758,0.0
41,1062438237564739594,0.5030569,1.0
42,935925911790260224,0.9279221,1.0
43,854390806903488518,0.84870684,1.0
44,442997159697190913,0.4979264,0.0
45,977234776645042176,0.881619,1.0
46,923594150699847680,0.54228115,1.0
47,1008410825743220736,0.49796644,0.0
48,657544298859204608,0.56639403,1.0
49,1032126631605821440,0.54138845,1.0
50,860162130355539968,0.2444287,0.0
51,926127086301007873,0.111848325,0.0
52,304314730842034177,0.42480907,0.0
53,957332397187653633,0.5532636,1.0
54,919981948663197697,0.7496922,1.0
55,804765268178337794,0.5060868,1.0
56,703234127877771264,0.88734114,1.0
57,805813928617984000,0.9033394,1.0
58,608648568044277760,0.9055365,1.0
59,382951119590137856,0.2702239,0.0
60,464771672529440768,0.98527366,1.0
61,1065246492477321217,0.61585945,1.0
62,677492578800017409,0.23951536,0.0
63,859158386088316935,0.82890105,1.0
0,1069585028978487296,0.12565157,0.0
1,1031606668336001025,0.27955922,0.0
2,1008152244418686976,0.1048779,0.0
3,940359089296732160,0.9604351,1.0
4,964250544276721666,0.26034293,0.0
5,1030161076455845889,0.05349354,0.0
6,1033005404907810816,0.26320758,0.0
7,997119034620510209,0.74637157,1.0
8,1030528437512019968,0.14733529,0.0
9,1017453571909017600,0.6143951,1.0
10,954587435945603072,0.11881998,0.0
11,966156323296485376,0.32563794,0.0
12,1026825502672252934,0.1571424,0.0
13,1067135580595601408,0.078155376,0.0
14,1076519878553714688,0.025157977,0.0
15,1006943889142439936,0.22962354,0.0
16,966989342106374145,0.7594749,1.0
17,956570249066897410,0.95550644,1.0
18,956189194380038144,0.83692765,1.0
19,1021794465147760641,0.875799,1.0
20,986258627211202560,0.1610998,0.0
21,1080738901218611200,0.07531795,0.0
22,1046862164294873088,0.19097246,0.0
23,1076194664753946625,0.082008265,0.0
24,938422791803727873,0.18307248,0.0
25,955566765068767235,0.6010796,1.0
26,922719615276351489,0.26569825,0.0
27,633715943991021568,0.24189197,0.0
28,1079488502331592704,0.058232192,0.0
29,1014282646032191490,0.037824627,0.0
30,1032078492354076672,0.4510224,0.0
31,1052597869654528000,0.2230197,0.0
32,1057289123256504321,0.427708,0.0
33,1034082664234536960,0.7180272,1.0
34,933704214643167233,0.99259454,1.0
35,1032401072105476100,0.08731287,0.0
36,979230601533259776,0.28317907,0.0
37,1008205047971266560,0.076808825,0.0
38,1080217811048255488,0.3906365,0.0
39,993863823495921665,0.55253977,1.0
40,1066695979854979072,0.2523511,0.0
41,934442451154227200,0.9082224,1.0
42,1009158218864619521,0.60359514,1.0
43,1007086432899432448,0.16448797,0.0
44,942504214349209601,0.6750887,1.0
45,1009874648828391427,0.4254912,0.0
46,1013076601993654272,0.211417,0.0
47,1080189732615868416,0.18666555,0.0
48,941705987140079616,0.16752195,0.0
49,1048328230892134403,0.42037413,0.0
50,936849425413976066,0.19720325,0.0
51,1000186427420880896,0.11650371,0.0
52,1006077409152520192,0.15614137,0.0
53,1007668441380081666,0.57886505,1.0
54,1066394931768496129,0.032131128,0.0
55,1053078366805471233,0.6677585,1.0
56,1002566101048291328,0.18709092,0.0
57,1028740428718333953,0.039060988,0.0
58,958021147215278080,0.42236498,0.0
59,974929515544588288,0.09000987,0.0
60,959131910491516929,0.3755188,0.0
61,936023302384078853,0.12336385,0.0
62,962755397634404352,0.37581304,0.0
63,1008912693464576000,0.44656438,0.0
0,1015618764749004800,0.269223,0.0
1,1016502822827888640,0.21825601,0.0
2,1017050157064605699,0.4939185,0.0
3,1031679240784240641,0.081562035,0.0
4,1073948445973639168,0.48365316,0.0
5,1012160163480915968,0.21053101,0.0
6,954760457184673794,0.4974434,0.0
7,1019273992782450688,0.49358132,0.0
8,1007466332533739521,0.46601322,0.0
9,1053794297324089350,0.16594753,0.0
